Order ID,Order Date,Shipment Date,Delivery Date,Customer ID,Customer Region,Customer Country,Product ID,Product Name,Product Category,Supplier ID,Supplier Name,Supplier Region,Warehouse ID,Warehouse Location,Transportation Mode,Order Quantity,Unit Price,Total Cost,Shipping Cost,Delivery Time Days,Inventory Level,Order Status,Profit
100413,11/29/2025,12/2/2025,12/16/2025,C6966,North America,United States,P49725,Vitamin Pack,Healthcare,S551,Atlas Sourcing,Africa,WH 01,Karachi,Sea,215,52.65,11319.75,11.94,14,526,Delivered,1066.33
100414,10/13/2025,10/18/2025,10/25/2025,C9320,Asia,India,P59589,Power Bank,Electronics,S850,Zenith Procurement,Middle East,WH 03,Dubai,Road,67,94.1,6304.7,14.37,7,951,In Transit,731.84
100415,2/13/2024,2/15/2024,3/5/2024,C1547,Asia,Indonesia,P86396,Study Table,Furniture,S666,Zenith Procurement,Europe,WH 07,Toronto,Sea,201,75.91,15257.91,11.68,19,1640,Delivered,3333.44
100416,6/2/2024,6/4/2024,6/7/2024,C9737,North America,United States,P73656,Hand Sanitizer Case,Healthcare,S780,BlueRiver Trading,Africa,WH 01,Karachi,Air,160,69.15,11064,38.88,3,2279,Delivered,1915.49
100417,6/28/2024,7/3/2024,7/19/2024,C4161,Europe,Sweden,P14321,Vitamin Pack,Healthcare,S769,Evergreen Partners,Asia,WH 08,Chicago,Sea,237,53.26,12622.62,12.34,16,3368,Delivered,1363.36
100418,2/25/2024,2/25/2024,2/28/2024,C4565,North America,Canada,P30977,Router,Electronics,S541,Pioneer Distribution,Asia,WH 06,Amsterdam,Air,139,207.51,28843.89,37.52,3,163,Delivered,3746.4
100419,12/15/2025,12/16/2025,1/3/2026,C5522,North America,Mexico,P29572,Socks Pack,Apparel,S265,Atlas Sourcing,Middle East,WH 06,Amsterdam,Sea,50,18.86,943,8.93,18,515,In Transit,188.9
100420,11/13/2024,11/13/2024,11/20/2024,C5212,Europe,Poland,P33345,First Aid Kit,Healthcare,S467,Crescent Logistics,Asia,WH 07,Toronto,Rail,103,24.88,2562.64,13.19,7,1938,Delivered,260.26
100421,9/30/2024,10/1/2024,10/6/2024,C2552,Europe,Netherlands,P61272,T Shirt Bundle,Apparel,S113,Zenith Procurement,Asia,WH 07,Toronto,Road,442,22.64,10006.88,25,5,2329,Delivered,2171.37
100422,9/21/2024,9/25/2024,9/28/2024,C1996,Asia,India,P36870,First Aid Kit,Healthcare,S630,Evergreen Partners,Middle East,WH 01,Karachi,Air,355,83.38,29599.9,51.52,3,1377,Delivered,3732.26
100423,3/25/2025,3/25/2025,4/13/2025,C9096,North America,United States,P57691,Smart Watch,Electronics,S276,Summit Supply Co,Middle East,WH 06,Amsterdam,Sea,193,193.32,37310.76,11.54,19,1122,Delivered,7120.45
100424,2/15/2024,2/20/2024,2/27/2024,C2212,Asia,Indonesia,P66117,Router,Electronics,S929,Crescent Logistics,Middle East,WH 02,Lahore,Rail,138,79.99,11038.62,14.05,7,1339,Delivered,1770.66
100425,5/13/2024,5/16/2024,5/24/2024,C3713,Middle East,Saudi Arabia,P55254,Snack Carton,FMCG,S260,Nova Industrial,North America,WH 07,Toronto,Road,35,6.21,217.35,13.47,8,1023,Delivered,17.6
100426,2/1/2025,2/4/2025,2/5/2025,C9747,North America,Canada,P97968,Denim Jeans,Apparel,S880,BlueRiver Trading,Europe,WH 03,Dubai,Air,87,37.74,3283.38,34.15,1,2807,Delivered,629.73
100427,7/31/2025,8/1/2025,8/11/2025,C4276,Europe,Germany,P57894,Bottled Water Case,FMCG,S436,Pioneer Distribution,North America,WH 07,Toronto,Road,263,11.23,2953.49,19.93,10,1599,Delivered,408.51
100428,9/3/2025,9/8/2025,9/12/2025,C2532,Africa,Nigeria,P97173,Bottled Water Case,FMCG,S291,Nova Industrial,Middle East,WH 05,Frankfurt,Road,365,10.37,3785.05,22.82,4,823,Delivered,326.76
100429,4/24/2025,4/26/2025,5/3/2025,C7500,Asia,India,P27199,Socks Pack,Apparel,S746,Orion Supplies,Europe,WH 06,Amsterdam,Road,452,84.84,38347.68,25.29,7,292,Delivered,9228.8
100430,9/27/2024,9/29/2024,10/21/2024,C5500,Asia,China,P76708,Snack Carton,FMCG,S988,Evergreen Partners,Africa,WH 01,Karachi,Sea,276,36.7,10129.2,13.05,22,1941,Delivered,1748.47
100431,10/13/2025,10/18/2025,10/25/2025,C4240,North America,United States,P82201,Power Bank,Electronics,S733,Pioneer Distribution,Africa,WH 09,Johannesburg,Air,410,107.31,43997.1,55.08,7,1007,Delivered,3817.7
100432,4/15/2024,4/19/2024,5/4/2024,C3244,Asia,Malaysia,P78619,Smart Watch,Electronics,S180,BlueRiver Trading,Asia,WH 01,Karachi,Sea,339,290.77,98571.03,10.52,15,441,Delivered,8216.92
100433,1/2/2024,1/3/2024,1/23/2024,C1739,Europe,France,P77081,Bookshelf,Furniture,S568,BlueRiver Trading,Africa,WH 10,Cairo,Sea,221,119.82,26480.22,12.05,20,923,Delivered,5020.11
100434,10/22/2025,10/25/2025,11/1/2025,C7998,Asia,Pakistan,P41624,Smart Watch,Electronics,S228,Pioneer Distribution,Europe,WH 02,Lahore,Air,419,347.48,145594.12,55.66,7,1319,Delivered,12281.86
100435,2/20/2024,2/21/2024,3/1/2024,C6367,Asia,Pakistan,P26453,Office Chair,Furniture,S952,Crescent Logistics,Africa,WH 07,Toronto,Air,66,113.35,7481.1,32.79,9,2057,Delivered,1762.86
100436,10/24/2024,10/26/2024,11/8/2024,C8347,Middle East,United Arab Emirates,P24249,Floor Lamp,Furniture,S643,Crescent Logistics,North America,WH 04,Istanbul,Rail,243,218.81,53170.83,16.6,13,892,Delivered,9979.12
100437,7/29/2025,7/29/2025,8/12/2025,C8072,North America,Canada,P61428,Study Table,Furniture,S325,Orion Supplies,Africa,WH 10,Cairo,Sea,93,179.21,16666.53,9.71,14,931,Delivered,2924.13
100438,6/25/2025,6/28/2025,7/17/2025,C9368,North America,Canada,P62409,Storage Cabinet,Furniture,S317,Pioneer Distribution,Asia,WH 02,Lahore,Sea,173,200.15,34625.95,11.17,19,574,Delayed,5724.03
100439,10/1/2024,10/2/2024,10/5/2024,C3880,Middle East,Saudi Arabia,P96807,Study Table,Furniture,S645,Summit Supply Co,Europe,WH 09,Johannesburg,Air,318,75.12,23888.16,49.12,3,1603,Delivered,4905.88
100440,9/15/2024,9/16/2024,9/25/2024,C4326,Middle East,Qatar,P13659,Storage Cabinet,Furniture,S997,Pioneer Distribution,North America,WH 10,Cairo,Road,468,270.46,126575.28,25.74,9,1331,Cancelled,-93.01
100441,5/30/2024,6/4/2024,6/8/2024,C4044,Middle East,Qatar,P85148,Shampoo Pack,FMCG,S616,Zenith Procurement,Africa,WH 04,Istanbul,Air,468,45.47,21279.96,58.84,4,3192,Delivered,3342.68
100442,2/9/2024,2/12/2024,2/16/2024,C4823,North America,United States,P58867,Storage Cabinet,Furniture,S952,Zenith Procurement,Africa,WH 04,Istanbul,Road,207,186.99,38706.93,18.34,4,2108,Delivered,10791.8
100443,8/24/2024,8/28/2024,9/7/2024,C3508,Asia,India,P63910,Snack Carton,FMCG,S734,Summit Supply Co,Asia,WH 04,Istanbul,Sea,153,20.38,3118.14,8.01,10,554,Delivered,-40.13
100444,12/22/2024,12/22/2024,1/3/2025,C3803,North America,United States,P21957,Toothpaste Box,FMCG,S383,Vertex Manufacturing,North America,WH 06,Amsterdam,Rail,321,10.43,3348.03,13.7,12,2829,Delivered,563.41
100445,8/12/2025,8/14/2025,8/21/2025,C1544,North America,Mexico,P38742,First Aid Kit,Healthcare,S667,Vertex Manufacturing,Europe,WH 08,Chicago,Road,114,70.76,8066.64,15.71,7,967,In Transit,796.01
100446,8/8/2024,8/10/2024,8/13/2024,C4985,Europe,Spain,P39475,Bluetooth Speaker,Electronics,S380,Orion Supplies,Europe,WH 10,Cairo,Air,224,207.11,46392.64,31.87,3,1493,Delivered,9203.54
100447,5/24/2025,5/24/2025,6/9/2025,C2997,Asia,Indonesia,P84499,Office Chair,Furniture,S960,Zenith Procurement,Africa,WH 04,Istanbul,Sea,434,81.34,35301.56,15.93,16,483,Delivered,4550.44
100448,5/27/2025,5/28/2025,6/7/2025,C5951,North America,Mexico,P38333,Snack Carton,FMCG,S269,Orion Supplies,Asia,WH 03,Dubai,Sea,255,11.83,3016.65,12.67,10,4956,Delivered,168.55
100449,7/17/2024,7/18/2024,7/28/2024,C1246,Asia,Vietnam,P12429,Hand Sanitizer Case,Healthcare,S338,BlueRiver Trading,North America,WH 07,Toronto,Sea,424,69.53,29480.72,15.75,10,2807,Delivered,5535.2
100450,3/20/2024,3/20/2024,3/25/2024,C5573,North America,Canada,P25339,Denim Jeans,Apparel,S519,Crescent Logistics,Middle East,WH 08,Chicago,Road,204,86.69,17684.76,18.26,5,3051,Delivered,3259.99
100451,4/13/2025,4/16/2025,4/20/2025,C4317,Europe,Poland,P54980,Thermometer,Healthcare,S183,Zenith Procurement,Europe,WH 10,Cairo,Air,216,75.46,16299.36,31.49,4,364,Delivered,2888.2
100452,2/14/2024,2/15/2024,3/9/2024,C1867,Middle East,Qatar,P89315,Denim Jeans,Apparel,S919,Crescent Logistics,Asia,WH 10,Cairo,Sea,28,61.88,1732.64,8.53,23,3228,Cancelled,-206.93
100453,2/24/2024,2/25/2024,3/9/2024,C1452,Africa,South Africa,P54921,Detergent Bag,FMCG,S493,Zenith Procurement,Africa,WH 04,Istanbul,Rail,19,36.94,701.86,8.26,13,1767,Delivered,38.21
100454,3/18/2024,3/22/2024,3/30/2024,C4129,Middle East,Saudi Arabia,P25032,T Shirt Bundle,Apparel,S673,Atlas Sourcing,North America,WH 06,Amsterdam,Road,488,55.58,27123.04,26.31,8,1851,Delivered,5734.27
100455,8/31/2025,9/5/2025,9/27/2025,C4875,Asia,Vietnam,P91515,Sportswear Set,Apparel,S365,Orion Supplies,North America,WH 04,Istanbul,Sea,104,107.62,11192.48,9.91,22,1046,Delivered,2991.67
100456,1/6/2025,1/9/2025,1/24/2025,C9347,Asia,Bangladesh,P93732,T Shirt Bundle,Apparel,S629,Orion Supplies,Asia,WH 07,Toronto,Sea,440,41.08,18075.2,11.88,15,1778,Delivered,3919.94
100457,8/14/2024,8/14/2024,8/25/2024,C5332,Middle East,Saudi Arabia,P24390,Floor Lamp,Furniture,S535,Evergreen Partners,North America,WH 09,Johannesburg,Rail,181,66.96,12119.76,15.09,11,1257,Delivered,2088.66
100458,8/21/2025,8/21/2025,8/25/2025,C7354,Asia,Vietnam,P84231,Storage Cabinet,Furniture,S217,Atlas Sourcing,Europe,WH 08,Chicago,Rail,200,229.16,45832,15.55,4,364,In Transit,7373.54
100459,9/3/2025,9/5/2025,9/7/2025,C6585,Asia,Bangladesh,P31876,Wireless Earbuds,Electronics,S857,Nova Industrial,Asia,WH 02,Lahore,Road,260,152.32,39603.2,14.7,2,1624,Delivered,8573.01
100460,7/22/2024,7/25/2024,7/30/2024,C9498,Europe,Spain,P61012,Shampoo Pack,FMCG,S245,Summit Supply Co,Asia,WH 06,Amsterdam,Air,435,49.56,21558.6,56.7,5,1079,Delivered,2828.31
100461,10/14/2024,10/17/2024,10/29/2024,C1919,Asia,Malaysia,P44812,Detergent Bag,FMCG,S518,Evergreen Partners,Europe,WH 01,Karachi,Rail,223,40.85,9109.55,16.11,12,1399,Delivered,1328.26
100462,1/13/2025,1/15/2025,1/23/2025,C8194,North America,United States,P81387,Bottled Water Case,FMCG,S629,Summit Supply Co,Africa,WH 05,Frankfurt,Road,176,44.26,7789.76,17.46,8,2775,Delivered,1040.38
100463,5/22/2025,5/27/2025,5/30/2025,C7856,North America,United States,P41213,Bluetooth Speaker,Electronics,S299,Evergreen Partners,Africa,WH 09,Johannesburg,Air,264,293.84,77573.76,45.62,3,643,Delivered,15886.31
100464,2/12/2025,2/15/2025,2/20/2025,C5911,Europe,Germany,P23180,T Shirt Bundle,Apparel,S777,Evergreen Partners,Asia,WH 05,Frankfurt,Rail,320,15.42,4934.4,18.47,5,237,Delivered,522.26
100465,9/11/2025,9/12/2025,9/25/2025,C6003,Europe,Germany,P67190,Smart Watch,Electronics,S757,Crescent Logistics,North America,WH 02,Lahore,Rail,459,233.44,107148.96,21.85,13,1039,Delivered,11764.2
100466,5/17/2025,5/18/2025,5/27/2025,C4250,Asia,Bangladesh,P18061,Floor Lamp,Furniture,S517,Pioneer Distribution,North America,WH 02,Lahore,Rail,53,253.03,13410.59,11.98,9,375,Delivered,2064.17
100467,3/14/2024,3/16/2024,3/28/2024,C9879,Europe,Italy,P85020,Bookshelf,Furniture,S475,Crescent Logistics,Middle East,WH 01,Karachi,Rail,331,78.95,26132.45,18.74,12,1602,Delayed,6296.23
100468,12/31/2025,1/4/2026,1/7/2026,C4557,Middle East,Oman,P79123,Denim Jeans,Apparel,S251,Nova Industrial,Africa,WH 01,Karachi,Air,452,56.02,25321.04,57.8,3,2521,In Transit,4079.17
100469,9/11/2025,9/11/2025,10/5/2025,C1845,Asia,Pakistan,P73749,Socks Pack,Apparel,S884,Evergreen Partners,Africa,WH 04,Istanbul,Sea,429,44.41,19051.89,15.84,24,504,Delayed,5672.84
100470,3/6/2024,3/9/2024,3/16/2024,C3486,Middle East,Turkey,P18418,Storage Cabinet,Furniture,S543,Pioneer Distribution,Africa,WH 04,Istanbul,Road,451,345.01,155599.51,25.26,7,1654,Delivered,24252.27
100471,9/24/2024,9/28/2024,10/9/2024,C7183,North America,United States,P13407,Office Chair,Furniture,S739,Summit Supply Co,Africa,WH 09,Johannesburg,Rail,182,40.64,7396.48,15.11,11,566,Delivered,1078.57
100472,4/25/2024,4/26/2024,5/12/2024,C5934,Asia,Vietnam,P13880,Study Table,Furniture,S546,Crescent Logistics,Europe,WH 04,Istanbul,Sea,425,242.27,102964.75,15.76,16,2019,Delayed,21466.47
100473,7/10/2025,7/12/2025,7/27/2025,C6210,Asia,Malaysia,P63997,Power Bank,Electronics,S169,Atlas Sourcing,Europe,WH 10,Cairo,Sea,175,375.1,65642.5,11.21,15,263,Delivered,5596.36
100474,2/18/2024,2/21/2024,2/22/2024,C8406,North America,Mexico,P36756,Bluetooth Speaker,Electronics,S885,Evergreen Partners,Africa,WH 07,Toronto,Air,175,93.25,16318.75,39.85,1,1551,Delivered,1943.13
100475,9/26/2025,9/29/2025,10/1/2025,C1821,North America,Mexico,P66677,Office Chair,Furniture,S262,Vertex Manufacturing,Africa,WH 09,Johannesburg,Air,107,311.91,33374.37,35.45,2,1982,Delivered,4539.3
100476,6/29/2024,7/3/2024,7/10/2024,C4933,Asia,Malaysia,P13385,Toothpaste Box,FMCG,S592,Vertex Manufacturing,Africa,WH 10,Cairo,Rail,420,14.89,6253.8,20.9,7,1882,Delivered,1058.43
100477,8/11/2024,8/12/2024,8/16/2024,C9540,Asia,Indonesia,P47500,Wireless Earbuds,Electronics,S278,Summit Supply Co,North America,WH 07,Toronto,Road,48,449.09,21556.32,13.83,4,1076,Delivered,3685.04
100478,7/21/2024,7/23/2024,7/24/2024,C7878,Middle East,Oman,P27509,Thermometer,Healthcare,S145,Pioneer Distribution,Asia,WH 03,Dubai,Air,75,13.35,1001.25,33.37,1,4242,Delivered,151.17
100479,10/17/2024,10/20/2024,10/21/2024,C8653,Middle East,Saudi Arabia,P84323,Thermometer,Healthcare,S802,Evergreen Partners,Asia,WH 07,Toronto,Air,60,15.96,957.6,32.4,1,4421,Delivered,25.2
100480,7/6/2024,7/11/2024,7/16/2024,C4185,Europe,Germany,P41819,Bookshelf,Furniture,S775,Zenith Procurement,Asia,WH 06,Amsterdam,Air,94,60.48,5685.12,34.6,5,738,Delivered,1390.67
100481,12/11/2024,12/16/2024,12/26/2024,C5366,North America,Canada,P98719,Office Chair,Furniture,S356,Atlas Sourcing,Europe,WH 05,Frankfurt,Air,153,225.28,34467.84,38.43,10,997,Delivered,9519.17
100482,3/13/2025,3/15/2025,3/24/2025,C9186,North America,Canada,P96373,Storage Cabinet,Furniture,S273,BlueRiver Trading,Europe,WH 08,Chicago,Rail,226,311.91,70491.66,16.18,9,1682,Delivered,9591.88
100483,3/23/2025,3/26/2025,4/12/2025,C1604,Middle East,Oman,P71192,Hand Sanitizer Case,Healthcare,S370,Orion Supplies,Africa,WH 03,Dubai,Sea,103,70.05,7215.15,9.9,17,4075,Delivered,548.63
100484,4/2/2024,4/7/2024,4/14/2024,C5468,North America,Mexico,P86000,Face Mask Box,Healthcare,S604,Crescent Logistics,Africa,WH 10,Cairo,Road,82,31.29,2565.78,14.8,7,2196,Cancelled,-149.38
100485,12/27/2025,12/31/2025,1/6/2026,C1282,Europe,France,P76617,Shampoo Pack,FMCG,S913,Atlas Sourcing,Asia,WH 08,Chicago,Road,331,35.43,11727.33,21.86,6,3270,Delivered,845.18
100486,3/7/2024,3/12/2024,3/19/2024,C4670,North America,Mexico,P12251,Snack Carton,FMCG,S761,Zenith Procurement,Middle East,WH 09,Johannesburg,Road,302,27.38,8268.76,21.04,7,4931,Delivered,730.1
100487,9/19/2025,9/23/2025,10/5/2025,C5141,Asia,China,P33350,Smart Watch,Electronics,S430,Zenith Procurement,Middle East,WH 10,Cairo,Rail,225,151.8,34155,16.16,12,1565,Delivered,2786.28
100488,6/19/2025,6/22/2025,6/29/2025,C3063,Europe,Sweden,P76830,Storage Cabinet,Furniture,S860,Summit Supply Co,North America,WH 06,Amsterdam,Rail,491,224.04,110003.64,22.62,7,1803,Delivered,20314.35
100489,4/26/2025,4/26/2025,5/19/2025,C4787,North America,Mexico,P21801,Wireless Earbuds,Electronics,S260,Orion Supplies,Middle East,WH 01,Karachi,Sea,366,429.45,157178.7,14.69,23,1075,Delayed,16272.94
100490,5/12/2025,5/16/2025,5/29/2025,C2356,Africa,Kenya,P62224,Toothpaste Box,FMCG,S287,Atlas Sourcing,North America,WH 07,Toronto,Sea,65,8.2,533,9.2,13,2383,Delivered,46.76
100491,10/1/2025,10/3/2025,10/10/2025,C2132,Asia,Malaysia,P48259,Toothpaste Box,FMCG,S456,Vertex Manufacturing,Asia,WH 04,Istanbul,Road,190,29.52,5608.8,13.23,7,2415,Delivered,525.37
100492,6/17/2025,6/18/2025,6/23/2025,C8979,Africa,Nigeria,P56694,Sportswear Set,Apparel,S658,Evergreen Partners,North America,WH 08,Chicago,Air,48,21.3,1022.4,31.62,5,751,Delivered,187.07
100493,7/14/2025,7/18/2025,7/20/2025,C1237,Europe,Spain,P41629,Socks Pack,Apparel,S158,Vertex Manufacturing,Middle East,WH 10,Cairo,Air,362,118.42,42868.04,51.97,2,3068,Delivered,11839.99
100494,10/23/2024,10/25/2024,10/31/2024,C6507,Asia,Indonesia,P96155,Socks Pack,Apparel,S640,Vertex Manufacturing,Africa,WH 05,Frankfurt,Road,400,33.95,13580,23.81,6,1185,Delivered,3876.85
100495,3/9/2024,3/13/2024,3/15/2024,C5067,Asia,Malaysia,P69025,Wireless Earbuds,Electronics,S108,Nova Industrial,North America,WH 05,Frankfurt,Air,71,415.76,29518.96,33.11,2,1187,Delivered,3391.13
100496,6/5/2024,6/9/2024,6/13/2024,C6560,North America,United States,P46784,Detergent Bag,FMCG,S271,Atlas Sourcing,Asia,WH 10,Cairo,Air,240,15.58,3739.2,44.06,4,1593,Delivered,35.6
100497,9/11/2024,9/14/2024,9/29/2024,C8141,North America,Mexico,P67804,Shampoo Pack,FMCG,S807,Pioneer Distribution,North America,WH 05,Frankfurt,Rail,384,34.83,13374.72,14.83,15,1415,Delayed,799.89
100498,1/8/2025,1/12/2025,1/26/2025,C5674,Middle East,Oman,P44929,Router,Electronics,S303,Vertex Manufacturing,Europe,WH 06,Amsterdam,Rail,38,378.22,14372.36,11.62,14,746,Delayed,1324.35
100499,5/29/2025,6/3/2025,6/16/2025,C2164,Africa,Egypt,P25078,Socks Pack,Apparel,S399,Nova Industrial,Europe,WH 09,Johannesburg,Sea,172,100.29,17249.88,11.15,13,1566,Cancelled,-184.59
100500,2/16/2024,2/17/2024,3/13/2024,C2645,North America,United States,P56660,Study Table,Furniture,S157,Nova Industrial,Africa,WH 03,Dubai,Sea,115,259.66,29860.9,10.11,25,817,Delivered,7170.11
100501,3/29/2025,4/3/2025,4/6/2025,C3073,Asia,India,P59464,Denim Jeans,Apparel,S225,Nova Industrial,Middle East,WH 06,Amsterdam,Air,417,57.53,23990.01,55.53,3,960,Delivered,6247.17
100502,6/6/2025,6/7/2025,6/9/2025,C3147,North America,Mexico,P48445,Sportswear Set,Apparel,S655,BlueRiver Trading,Middle East,WH 01,Karachi,Air,287,40.49,11620.63,47.11,2,2163,Delivered,2825.59
100503,9/20/2024,9/21/2024,10/1/2024,C8282,Middle East,Saudi Arabia,P91171,Vitamin Pack,Healthcare,S587,Evergreen Partners,Africa,WH 05,Frankfurt,Road,290,62.48,18119.2,20.7,10,4167,In Transit,1294.69
100504,12/2/2025,12/4/2025,12/14/2025,C5264,Asia,Vietnam,P50736,Toothpaste Box,FMCG,S328,Atlas Sourcing,North America,WH 07,Toronto,Rail,476,17.11,8144.36,22.26,10,827,Delivered,608.11
100505,11/19/2025,11/20/2025,11/28/2025,C6738,Europe,Italy,P97904,Shampoo Pack,FMCG,S846,Pioneer Distribution,North America,WH 03,Dubai,Rail,27,14.19,383.13,11.35,8,1097,Delivered,33.08
100506,2/25/2025,2/26/2025,2/27/2025,C1677,Asia,Pakistan,P75641,Bookshelf,Furniture,S315,Atlas Sourcing,Europe,WH 10,Cairo,Air,155,221.73,34368.15,38.56,1,1145,Delivered,4534.77
100507,7/4/2024,7/9/2024,8/1/2024,C5869,Middle East,United Arab Emirates,P60713,Detergent Bag,FMCG,S751,Evergreen Partners,Middle East,WH 07,Toronto,Sea,108,33.67,3636.36,7.4,23,1243,In Transit,468.91
100508,5/15/2025,5/17/2025,5/29/2025,C8064,Middle East,Oman,P55836,Bluetooth Speaker,Electronics,S325,Summit Supply Co,Europe,WH 06,Amsterdam,Rail,60,423.71,25422.6,12.15,12,852,In Transit,5525.93
100509,3/7/2025,3/7/2025,3/13/2025,C6579,North America,Mexico,P96148,Shampoo Pack,FMCG,S934,Orion Supplies,Europe,WH 04,Istanbul,Road,148,18.02,2666.96,16.67,6,1264,In Transit,259.76
100510,10/23/2024,10/24/2024,10/29/2024,C4170,North America,United States,P68773,Power Bank,Electronics,S455,Summit Supply Co,Africa,WH 05,Frankfurt,Air,148,327.04,48401.92,38.1,5,1247,Delivered,4115.67
100511,10/25/2024,10/26/2024,11/5/2024,C1754,Asia,Vietnam,P35345,Wireless Earbuds,Electronics,S763,Nova Industrial,Middle East,WH 09,Johannesburg,Sea,224,449.21,100623.04,12.1,10,1616,Delivered,10287
100512,10/30/2024,10/30/2024,11/4/2024,C2416,Middle East,Saudi Arabia,P83302,Sportswear Set,Apparel,S248,Zenith Procurement,Europe,WH 03,Dubai,Air,258,22.73,5864.34,45.23,5,432,Delivered,1446.47
100513,3/4/2025,3/4/2025,3/23/2025,C1075,Asia,India,P96246,Toothpaste Box,FMCG,S815,Atlas Sourcing,Asia,WH 10,Cairo,Rail,459,14.04,6444.36,16.18,19,3073,Delayed,429.9
100514,3/9/2024,3/11/2024,3/31/2024,C4998,Asia,Bangladesh,P84400,Power Bank,Electronics,S522,Nova Industrial,Africa,WH 10,Cairo,Sea,103,215.87,22234.61,9.9,20,164,In Transit,1016.14
100515,1/2/2024,1/6/2024,1/12/2024,C3739,Africa,South Africa,P33806,Bluetooth Speaker,Electronics,S416,Orion Supplies,Asia,WH 07,Toronto,Road,47,320.26,15052.22,13.81,6,1610,Delivered,2213.03
100516,5/27/2025,5/29/2025,6/6/2025,C8727,Middle East,United Arab Emirates,P43688,Hand Sanitizer Case,Healthcare,S924,Pioneer Distribution,Europe,WH 04,Istanbul,Rail,380,60.73,23077.4,19.93,8,3877,Delivered,2355.1
100517,1/21/2025,1/24/2025,1/30/2025,C4543,North America,Canada,P54135,Router,Electronics,S857,Nova Industrial,Africa,WH 10,Cairo,Road,170,111.66,18982.2,17.29,6,261,In Transit,2612.08
100518,7/4/2025,7/4/2025,7/27/2025,C1727,Middle East,United Arab Emirates,P31359,Thermometer,Healthcare,S914,BlueRiver Trading,North America,WH 02,Lahore,Sea,181,18.57,3361.17,11.32,23,2937,Delivered,568.68
100519,11/20/2024,11/25/2024,12/5/2024,C6424,Middle East,Saudi Arabia,P30625,First Aid Kit,Healthcare,S874,Nova Industrial,Africa,WH 04,Istanbul,Road,13,56.67,736.71,12.84,10,4355,Delivered,49.93
100520,3/19/2024,3/19/2024,3/20/2024,C9592,Middle East,Qatar,P37626,Shampoo Pack,FMCG,S285,Summit Supply Co,Middle East,WH 04,Istanbul,Air,407,28.82,11729.74,40.66,1,2813,Delivered,1837.06
100521,6/13/2025,6/13/2025,6/17/2025,C8799,North America,United States,P18804,Bluetooth Speaker,Electronics,S645,BlueRiver Trading,Asia,WH 10,Cairo,Rail,93,277.4,25798.2,12.95,4,891,Delivered,3152.85
100522,8/9/2024,8/9/2024,8/19/2024,C2447,Europe,Germany,P53005,Vitamin Pack,Healthcare,S623,BlueRiver Trading,North America,WH 04,Istanbul,Rail,300,44.68,13404,17.98,10,3961,Delivered,1241.68
100523,10/9/2024,10/12/2024,10/24/2024,C5532,North America,Canada,P14924,Office Chair,Furniture,S358,BlueRiver Trading,Europe,WH 01,Karachi,Rail,477,280.52,133808.04,22.28,12,1042,Delivered,35668.64
100524,8/24/2024,8/25/2024,8/26/2024,C4253,North America,Mexico,P13782,Sportswear Set,Apparel,S913,BlueRiver Trading,Asia,WH 01,Karachi,Air,264,89.5,23628,45.62,1,1140,Delivered,3581.41
100525,2/23/2025,2/24/2025,3/5/2025,C3072,Europe,Poland,P41007,Snack Carton,FMCG,S727,Zenith Procurement,Middle East,WH 10,Cairo,Road,347,10.73,3723.31,22.31,9,3408,Delivered,642.62
100526,3/26/2024,3/28/2024,4/6/2024,C4870,Asia,Bangladesh,P54527,Denim Jeans,Apparel,S199,BlueRiver Trading,Middle East,WH 07,Toronto,Air,487,43.01,20945.87,60.07,9,545,Delivered,2875.34
100527,9/10/2025,9/11/2025,9/16/2025,C9405,North America,Canada,P62389,Floor Lamp,Furniture,S890,Crescent Logistics,Asia,WH 03,Dubai,Rail,68,288.57,19622.76,12.34,5,892,Delivered,4666.91
